stop_id,area_id
14945,local_fare_zone
14961,local_fare_zone
14965,local_fare_zone
14968,local_fare_zone
14995,local_fare_zone
14999,local_fare_zone
15092,local_fare_zone
15094,local_fare_zone
15104,local_fare_zone
15183,local_fare_zone
15188,local_fare_zone
15195,local_fare_zone
15197,local_fare_zone
15199,local_fare_zone
15243,local_fare_zone
15244,local_fare_zone
15254,local_fare_zone
15272,local_fare_zone
15274,local_fare_zone
15292,local_fare_zone
15329,local_fare_zone
15340,local_fare_zone
15348,local_fare_zone
15358,local_fare_zone
15359,local_fare_zone
15366,local_fare_zone
15367,local_fare_zone
15394,local_fare_zone
15405,local_fare_zone
15408,local_fare_zone
15409,local_fare_zone
15437,local_fare_zone
15439,local_fare_zone
15493,local_fare_zone
15522,local_fare_zone
15526,local_fare_zone
15531,local_fare_zone
15533,local_fare_zone
15536,local_fare_zone
15539,local_fare_zone
15559,local_fare_zone
15580,local_fare_zone
15581,local_fare_zone
15592,local_fare_zone
15616,local_fare_zone
15701,local_fare_zone
15702,local_fare_zone
15718,local_fare_zone
15724,local_fare_zone
15743,local_fare_zone
15760,local_fare_zone
15770,local_fare_zone
15778,local_fare_zone
15815,local_fare_zone
15819,local_fare_zone
15820,local_fare_zone
15821,local_fare_zone
15822,local_fare_zone
15827,local_fare_zone
15840,local_fare_zone
15843,local_fare_zone
15848,local_fare_zone
15852,local_fare_zone
15857,local_fare_zone
15875,local_fare_zone
15880,local_fare_zone
15891,local_fare_zone
15901,local_fare_zone
15909,local_fare_zone
15911,local_fare_zone
15930,local_fare_zone
15934,local_fare_zone
16115,local_fare_zone
16126,local_fare_zone
16174,local_fare_zone
16178,local_fare_zone
16214,local_fare_zone
16258,local_fare_zone
16358,local_fare_zone
16360,local_fare_zone
16370,local_fare_zone
16446,local_fare_zone
16448,local_fare_zone
16453,local_fare_zone
16458,local_fare_zone
16470,local_fare_zone
16504,local_fare_zone
16511,local_fare_zone
16514,local_fare_zone
16543,local_fare_zone
16663,local_fare_zone
16700,local_fare_zone
16708,local_fare_zone
16715,local_fare_zone
16788,local_fare_zone
16791,local_fare_zone
16795,local_fare_zone
16802,local_fare_zone
16804,local_fare_zone
16813,local_fare_zone
16819,local_fare_zone
16830,local_fare_zone
16831,local_fare_zone
16838,local_fare_zone
16841,local_fare_zone
16844,local_fare_zone
16856,local_fare_zone
16859,local_fare_zone
16872,local_fare_zone
16877,local_fare_zone
16883,local_fare_zone
16921,local_fare_zone
16925,local_fare_zone
16927,local_fare_zone
16965,local_fare_zone
16983,local_fare_zone
16985,local_fare_zone
16989,local_fare_zone
16991,local_fare_zone
16995,local_fare_zone
17003,local_fare_zone
17004,local_fare_zone
17009,local_fare_zone
17016,local_fare_zone
17022,local_fare_zone
17065,local_fare_zone
17073,local_fare_zone
17076,local_fare_zone
17080,local_fare_zone
17082,local_fare_zone
17084,local_fare_zone
17166,local_fare_zone
17176,local_fare_zone
17182,local_fare_zone
17206,local_fare_zone
17216,local_fare_zone
17222,local_fare_zone
17344,local_fare_zone
17348,local_fare_zone
17358,local_fare_zone
17366,local_fare_zone
17398,local_fare_zone
17400,local_fare_zone
17408,local_fare_zone
17415,local_fare_zone
17534,local_fare_zone
17577,local_fare_zone
17596,local_fare_zone
17646,local_fare_zone
17661,local_fare_zone
17667,local_fare_zone
17699,local_fare_zone
17704,local_fare_zone
17708,local_fare_zone
17717,local_fare_zone
17731,local_fare_zone
17760,local_fare_zone
17771,denver_bustang
17863,local_fare_zone
17883,local_fare_zone
17888,local_fare_zone
17897,local_fare_zone
17903,local_fare_zone
17943,local_fare_zone
17968,local_fare_zone
18015,local_fare_zone
18023,local_fare_zone
18065,local_fare_zone
18221,local_fare_zone
18222,local_fare_zone
18286,local_fare_zone
18294,local_fare_zone
18321,local_fare_zone
18325,local_fare_zone
18334,local_fare_zone
18337,local_fare_zone
18379,local_fare_zone
18400,local_fare_zone
18524,local_fare_zone
18590,local_fare_zone
18618,local_fare_zone
18726,local_fare_zone
18742,local_fare_zone
18777,local_fare_zone
18791,local_fare_zone
18799,local_fare_zone
18806,local_fare_zone
18837,local_fare_zone
18856,local_fare_zone
18865,local_fare_zone
18874,local_fare_zone
18882,local_fare_zone
18950,local_fare_zone
18953,local_fare_zone
18956,local_fare_zone
18994,local_fare_zone
18999,local_fare_zone
19026,local_fare_zone
19038,local_fare_zone
19039,local_fare_zone
19105,local_fare_zone
19107,local_fare_zone
19163,local_fare_zone
19168,local_fare_zone
19182,local_fare_zone
19265,local_fare_zone
19305,local_fare_zone
19308,local_fare_zone
19313,local_fare_zone
19315,local_fare_zone
19334,local_fare_zone
19365,local_fare_zone
19390,local_fare_zone
19395,local_fare_zone
19420,local_fare_zone
19421,local_fare_zone
19454,local_fare_zone
19484,local_fare_zone
19495,local_fare_zone
19497,local_fare_zone
19555,local_fare_zone
19558,local_fare_zone
19613,local_fare_zone
19615,local_fare_zone
19619,local_fare_zone
19660,local_fare_zone
19663,local_fare_zone
19667,local_fare_zone
19694,local_fare_zone
19724,local_fare_zone
19797,local_fare_zone
19799,local_fare_zone
19832,local_fare_zone
19845,local_fare_zone
19868,local_fare_zone
19878,local_fare_zone
19885,local_fare_zone
19921,local_fare_zone
19962,local_fare_zone
20001,local_fare_zone
20007,local_fare_zone
20031,local_fare_zone
20034,local_fare_zone
20035,local_fare_zone
20058,local_fare_zone
20060,local_fare_zone
20069,local_fare_zone
20078,local_fare_zone
20093,local_fare_zone
20094,local_fare_zone
20104,local_fare_zone
20173,local_fare_zone
20223,local_fare_zone
20231,local_fare_zone
20238,local_fare_zone
20270,local_fare_zone
20351,local_fare_zone
20372,local_fare_zone
20387,local_fare_zone
20388,local_fare_zone
20394,local_fare_zone
20402,local_fare_zone
20455,local_fare_zone
20466,local_fare_zone
20467,local_fare_zone
20482,local_fare_zone
20532,local_fare_zone
20554,local_fare_zone
20564,local_fare_zone
20569,local_fare_zone
20641,local_fare_zone
20643,local_fare_zone
20716,local_fare_zone
20764,local_fare_zone
20780,local_fare_zone
20820,local_fare_zone
20848,local_fare_zone
20857,local_fare_zone
20858,local_fare_zone
20865,local_fare_zone
20881,local_fare_zone
20982,local_fare_zone
21022,local_fare_zone
21062,local_fare_zone
21068,local_fare_zone
21077,local_fare_zone
21105,local_fare_zone
21107,local_fare_zone
21121,local_fare_zone
21135,local_fare_zone
21155,local_fare_zone
21166,local_fare_zone
21190,local_fare_zone
21236,local_fare_zone
21239,local_fare_zone
21240,local_fare_zone
21420,local_fare_zone
21439,local_fare_zone
21492,local_fare_zone
21499,local_fare_zone
21505,local_fare_zone
21538,local_fare_zone
21540,local_fare_zone
21541,local_fare_zone
21543,local_fare_zone
21549,local_fare_zone
21584,local_fare_zone
21651,local_fare_zone
21665,local_fare_zone
21685,local_fare_zone
21695,local_fare_zone
21699,local_fare_zone
21709,local_fare_zone
21757,local_fare_zone
21794,local_fare_zone
21828,local_fare_zone
21897,local_fare_zone
22014,local_fare_zone
22046,local_fare_zone
22056,local_fare_zone
22080,local_fare_zone
22087,local_fare_zone
22091,local_fare_zone
22201,local_fare_zone
22243,local_fare_zone
22325,local_fare_zone
22355,free_service
22365,free_service
22367,free_service
22399,local_fare_zone
22499,local_fare_zone
22500,local_fare_zone
22520,local_fare_zone
22536,local_fare_zone
22548,local_fare_zone
22563,local_fare_zone
22572,local_fare_zone
22714,local_fare_zone
22752,local_fare_zone
22776,local_fare_zone
22820,local_fare_zone
22821,local_fare_zone
22825,local_fare_zone
22835,local_fare_zone
22858,local_fare_zone
22888,local_fare_zone
22978,local_fare_zone
22984,local_fare_zone
23031,local_fare_zone
23032,local_fare_zone
23037,local_fare_zone
23191,local_fare_zone
23226,local_fare_zone
23228,local_fare_zone
23235,local_fare_zone
23261,local_fare_zone
23282,local_fare_zone
23285,local_fare_zone
23342,local_fare_zone
23414,local_fare_zone
23428,local_fare_zone
23429,local_fare_zone
23448,local_fare_zone
23506,local_fare_zone
23518,local_fare_zone
23600,local_fare_zone
23601,local_fare_zone
23606,local_fare_zone
23608,local_fare_zone
23615,local_fare_zone
23639,local_fare_zone
23640,local_fare_zone
23641,local_fare_zone
23649,local_fare_zone
23679,local_fare_zone
23700,local_fare_zone
23721,local_fare_zone
23722,local_fare_zone
23781,local_fare_zone
23797,local_fare_zone
23822,local_fare_zone
23824,local_fare_zone
23848,local_fare_zone
23909,local_fare_zone
23915,local_fare_zone
23917,local_fare_zone
23924,local_fare_zone
23982,local_fare_zone
23988,local_fare_zone
23999,local_fare_zone
24006,local_fare_zone
24007,local_fare_zone
24198,local_fare_zone
24256,local_fare_zone
24276,local_fare_zone
24277,local_fare_zone
24413,local_fare_zone
24431,local_fare_zone
24436,local_fare_zone
24438,local_fare_zone
24459,local_fare_zone
24460,local_fare_zone
24461,local_fare_zone
24510,local_fare_zone
24512,local_fare_zone
24513,local_fare_zone
24514,local_fare_zone
24573,local_fare_zone
24579,local_fare_zone
24603,local_fare_zone
24800,local_fare_zone
24805,local_fare_zone
24835,local_fare_zone
24871,local_fare_zone
24900,local_fare_zone
24952,local_fare_zone
24954,local_fare_zone
24966,local_fare_zone
24968,local_fare_zone
24970,local_fare_zone
25003,local_fare_zone
25011,local_fare_zone
25015,local_fare_zone
25017,local_fare_zone
25020,local_fare_zone
25026,local_fare_zone
25065,local_fare_zone
25070,local_fare_zone
25094,local_fare_zone
25123,local_fare_zone
25159,local_fare_zone
25170,local_fare_zone
25188,local_fare_zone
25199,local_fare_zone
25228,local_fare_zone
25238,local_fare_zone
25254,local_fare_zone
25256,local_fare_zone
25270,local_fare_zone
25357,local_fare_zone
25363,local_fare_zone
25371,local_fare_zone
25423,free_service
25429,local_fare_zone
25449,local_fare_zone
25483,local_fare_zone
25493,local_fare_zone
25542,local_fare_zone
25549,local_fare_zone
25633,local_fare_zone
25648,local_fare_zone
25650,local_fare_zone
25676,local_fare_zone
25697,local_fare_zone
25712,local_fare_zone
25727,local_fare_zone
25774,local_fare_zone
25787,local_fare_zone
25795,local_fare_zone
25797,local_fare_zone
25798,local_fare_zone
25802,local_fare_zone
25819,local_fare_zone
25820,local_fare_zone
25889,local_fare_zone
25903,local_fare_zone
25978,local_fare_zone
25980,local_fare_zone
26006,local_fare_zone
26012,local_fare_zone
26016,local_fare_zone
26017,local_fare_zone
26020,local_fare_zone
26088,local_fare_zone
26102,local_fare_zone
26149,local_fare_zone
26152,local_fare_zone
26155,local_fare_zone
26182,local_fare_zone
26187,local_fare_zone
26197,local_fare_zone
26198,local_fare_zone
26200,local_fare_zone
26208,local_fare_zone
26214,local_fare_zone
26226,local_fare_zone
26229,local_fare_zone
26234,local_fare_zone
26239,local_fare_zone
26272,local_fare_zone
26275,local_fare_zone
26302,local_fare_zone
26303,local_fare_zone
26304,local_fare_zone
26307,local_fare_zone
26315,local_fare_zone
26332,local_fare_zone
26335,local_fare_zone
26342,local_fare_zone
26362,local_fare_zone
26377,local_fare_zone
26379,local_fare_zone
26384,local_fare_zone
26409,local_fare_zone
26413,local_fare_zone
26416,local_fare_zone
26418,local_fare_zone
26451,local_fare_zone
26462,local_fare_zone
26495,local_fare_zone
26525,local_fare_zone
29201,local_fare_zone
33007,local_fare_zone
33010,local_fare_zone
33024,local_fare_zone
33027,local_fare_zone
33028,local_fare_zone
33030,local_fare_zone
33034,local_fare_zone
33047,local_fare_zone
33060,local_fare_zone
33110,local_fare_zone
33153,local_fare_zone
33155,local_fare_zone
33174,local_fare_zone
33175,local_fare_zone
33344,local_fare_zone
33350,local_fare_zone
33358,local_fare_zone
33371,local_fare_zone
33376,local_fare_zone
33387,local_fare_zone
33415,local_fare_zone
33441,local_fare_zone
33455,local_fare_zone
33460,local_fare_zone
33496,local_fare_zone
33529,local_fare_zone
33536,local_fare_zone
33560,local_fare_zone
33606,local_fare_zone
33620,local_fare_zone
33634,local_fare_zone
33641,local_fare_zone
33665,local_fare_zone
33721,local_fare_zone
33726,local_fare_zone
33734,local_fare_zone
33745,local_fare_zone
33790,local_fare_zone
33840,local_fare_zone
33877,local_fare_zone
33940,local_fare_zone
33952,local_fare_zone
33958,local_fare_zone
33966,local_fare_zone
34009,local_fare_zone
34112,local_fare_zone
34145,local_fare_zone
34175,local_fare_zone
34180,local_fare_zone
34189,local_fare_zone
34190,local_fare_zone
34191,local_fare_zone
34234,local_fare_zone
34237,local_fare_zone
34259,local_fare_zone
34265,local_fare_zone
34298,free_service
34307,free_service
34308,free_service
34328,local_fare_zone
34329,local_fare_zone
34335,local_fare_zone
34337,local_fare_zone
34380,free_service
34385,denver_bustang
34410,local_fare_zone
34433,local_fare_zone
34434,local_fare_zone
34435,local_fare_zone
34449,local_fare_zone
34483,local_fare_zone
34488,local_fare_zone
34491,local_fare_zone
34509,local_fare_zone
34519,local_fare_zone
34531,local_fare_zone
34535,local_fare_zone
34559,local_fare_zone
34560,local_fare_zone
34562,local_fare_zone
34607,local_fare_zone
34654,airport_fare_zone
34717,local_fare_zone
34782,local_fare_zone
34784,local_fare_zone
34803,local_fare_zone
34808,local_fare_zone
34816,local_fare_zone
34857,local_fare_zone
34866,local_fare_zone
34872,local_fare_zone
34876,local_fare_zone
34916,local_fare_zone
34917,local_fare_zone
34943,local_fare_zone
34975,local_fare_zone
34985,local_fare_zone
35012,local_fare_zone
35032,local_fare_zone
35033,local_fare_zone
35036,local_fare_zone
35045,local_fare_zone
35047,local_fare_zone
35108,local_fare_zone
35201,local_fare_zone
35215,local_fare_zone
35233,local_fare_zone
35234,local_fare_zone
35284,local_fare_zone
35363,local_fare_zone
35364,local_fare_zone
35388,local_fare_zone
35392,local_fare_zone
35408,local_fare_zone
35496,local_fare_zone
35502,local_fare_zone
35514,local_fare_zone
35515,local_fare_zone
35527,local_fare_zone
35574,local_fare_zone
10028,local_fare_zone
10057,local_fare_zone
10074,local_fare_zone
10075,local_fare_zone
10126,local_fare_zone
10136,local_fare_zone
10139,local_fare_zone
10140,local_fare_zone
10155,local_fare_zone
10160,local_fare_zone
10168,local_fare_zone
10169,local_fare_zone
10171,local_fare_zone
10205,local_fare_zone
10252,local_fare_zone
10273,local_fare_zone
10289,local_fare_zone
10292,local_fare_zone
10327,local_fare_zone
10333,local_fare_zone
10357,local_fare_zone
10373,local_fare_zone
10466,local_fare_zone
10469,local_fare_zone
10477,local_fare_zone
10481,local_fare_zone
10485,local_fare_zone
10492,local_fare_zone
10493,local_fare_zone
10500,local_fare_zone
10505,local_fare_zone
10511,local_fare_zone
10518,local_fare_zone
10520,local_fare_zone
10524,local_fare_zone
10537,local_fare_zone
10539,local_fare_zone
10568,local_fare_zone
10574,local_fare_zone
10575,local_fare_zone
10600,local_fare_zone
10633,local_fare_zone
10657,local_fare_zone
10665,local_fare_zone
10690,local_fare_zone
10693,local_fare_zone
10708,local_fare_zone
10715,local_fare_zone
10726,local_fare_zone
10744,local_fare_zone
10771,local_fare_zone
10781,local_fare_zone
10818,local_fare_zone
10825,local_fare_zone
10836,local_fare_zone
10840,local_fare_zone
10845,local_fare_zone
10846,local_fare_zone
10848,local_fare_zone
10849,local_fare_zone
10883,local_fare_zone
10896,local_fare_zone
10927,local_fare_zone
10934,local_fare_zone
10946,local_fare_zone
10955,local_fare_zone
10959,local_fare_zone
10963,local_fare_zone
10969,local_fare_zone
11000,local_fare_zone
11034,local_fare_zone
11038,local_fare_zone
11039,local_fare_zone
11060,local_fare_zone
11068,local_fare_zone
11129,local_fare_zone
11130,local_fare_zone
11187,local_fare_zone
11224,local_fare_zone
11241,local_fare_zone
11261,local_fare_zone
11279,local_fare_zone
11289,local_fare_zone
11296,local_fare_zone
11326,local_fare_zone
11341,local_fare_zone
11386,local_fare_zone
11438,local_fare_zone
11501,local_fare_zone
11503,local_fare_zone
11508,local_fare_zone
11552,local_fare_zone
11553,local_fare_zone
11649,local_fare_zone
11654,local_fare_zone
11669,local_fare_zone
11673,local_fare_zone
11692,local_fare_zone
11750,local_fare_zone
11762,local_fare_zone
11767,local_fare_zone
11771,local_fare_zone
11775,local_fare_zone
11777,local_fare_zone
11793,local_fare_zone
11796,local_fare_zone
11804,local_fare_zone
11818,local_fare_zone
11844,local_fare_zone
11867,local_fare_zone
11911,local_fare_zone
11971,local_fare_zone
11986,local_fare_zone
11989,local_fare_zone
11994,local_fare_zone
12004,local_fare_zone
12024,local_fare_zone
12025,local_fare_zone
12030,local_fare_zone
12067,local_fare_zone
12089,local_fare_zone
12091,local_fare_zone
12115,local_fare_zone
12116,local_fare_zone
12214,local_fare_zone
12229,local_fare_zone
12239,local_fare_zone
12243,local_fare_zone
12255,local_fare_zone
12257,local_fare_zone
12261,local_fare_zone
12318,local_fare_zone
12324,local_fare_zone
12331,local_fare_zone
12352,local_fare_zone
12415,local_fare_zone
12422,local_fare_zone
12423,local_fare_zone
12432,local_fare_zone
12439,local_fare_zone
12454,local_fare_zone
12465,local_fare_zone
12470,local_fare_zone
12485,local_fare_zone
12489,local_fare_zone
12497,local_fare_zone
12501,local_fare_zone
12507,local_fare_zone
12509,local_fare_zone
12510,local_fare_zone
12513,local_fare_zone
12530,local_fare_zone
12536,local_fare_zone
12573,local_fare_zone
12580,local_fare_zone
12596,local_fare_zone
12608,local_fare_zone
12614,local_fare_zone
12645,local_fare_zone
12667,local_fare_zone
12744,local_fare_zone
12752,local_fare_zone
12754,local_fare_zone
12858,local_fare_zone
12863,local_fare_zone
12907,local_fare_zone
12915,local_fare_zone
12920,local_fare_zone
12923,local_fare_zone
12928,local_fare_zone
12929,local_fare_zone
12930,local_fare_zone
12943,local_fare_zone
12957,local_fare_zone
12958,local_fare_zone
12976,local_fare_zone
12988,local_fare_zone
13014,local_fare_zone
13051,local_fare_zone
13059,local_fare_zone
13060,local_fare_zone
13064,local_fare_zone
13073,local_fare_zone
13084,local_fare_zone
13089,local_fare_zone
13104,local_fare_zone
13126,local_fare_zone
13128,local_fare_zone
13130,local_fare_zone
13135,local_fare_zone
13147,local_fare_zone
13158,local_fare_zone
13165,local_fare_zone
13186,local_fare_zone
13222,local_fare_zone
13246,local_fare_zone
13265,local_fare_zone
13293,local_fare_zone
13294,local_fare_zone
13310,local_fare_zone
13330,local_fare_zone
13384,local_fare_zone
13386,local_fare_zone
13389,local_fare_zone
13394,local_fare_zone
13398,local_fare_zone
13400,local_fare_zone
13401,local_fare_zone
13405,local_fare_zone
13428,local_fare_zone
13434,local_fare_zone
13514,local_fare_zone
13540,local_fare_zone
13558,local_fare_zone
13587,local_fare_zone
13599,local_fare_zone
13601,local_fare_zone
13604,local_fare_zone
13605,local_fare_zone
13613,local_fare_zone
13629,local_fare_zone
13635,local_fare_zone
13653,local_fare_zone
13693,local_fare_zone
13699,local_fare_zone
13717,local_fare_zone
13726,local_fare_zone
13753,local_fare_zone
13754,local_fare_zone
13779,local_fare_zone
13780,local_fare_zone
13782,local_fare_zone
13784,local_fare_zone
13791,local_fare_zone
13792,local_fare_zone
13809,local_fare_zone
13815,local_fare_zone
13816,local_fare_zone
13843,local_fare_zone
13853,local_fare_zone
13880,local_fare_zone
13915,local_fare_zone
13936,local_fare_zone
13938,local_fare_zone
13939,local_fare_zone
14049,local_fare_zone
14051,local_fare_zone
14085,local_fare_zone
14141,local_fare_zone
14142,local_fare_zone
14163,local_fare_zone
14174,local_fare_zone
14182,local_fare_zone
14231,local_fare_zone
14251,local_fare_zone
14257,local_fare_zone
14271,local_fare_zone
14275,local_fare_zone
14326,local_fare_zone
14389,local_fare_zone
14413,local_fare_zone
14421,local_fare_zone
14427,local_fare_zone
14433,local_fare_zone
14442,local_fare_zone
14446,local_fare_zone
14468,local_fare_zone
14471,local_fare_zone
14507,local_fare_zone
14526,local_fare_zone
14536,local_fare_zone
14545,local_fare_zone
14552,local_fare_zone
14557,local_fare_zone
14592,local_fare_zone
14612,local_fare_zone
14619,local_fare_zone
14623,local_fare_zone
14661,local_fare_zone
14687,local_fare_zone
14798,local_fare_zone
14815,local_fare_zone
14821,local_fare_zone
14822,local_fare_zone
14824,local_fare_zone
14828,local_fare_zone
14833,local_fare_zone
14836,local_fare_zone
14841,local_fare_zone
14865,local_fare_zone
14887,local_fare_zone
14891,local_fare_zone
14924,local_fare_zone
14925,local_fare_zone
14971,local_fare_zone
14997,local_fare_zone
15005,local_fare_zone
15032,local_fare_zone
15084,local_fare_zone
15090,local_fare_zone
15097,local_fare_zone
15165,local_fare_zone
15173,local_fare_zone
15180,local_fare_zone
15196,local_fare_zone
15224,local_fare_zone
15228,local_fare_zone
15235,local_fare_zone
15253,local_fare_zone
15273,local_fare_zone
15275,local_fare_zone
15281,local_fare_zone
15286,local_fare_zone
15321,local_fare_zone
15323,local_fare_zone
15370,local_fare_zone
15383,local_fare_zone
15395,local_fare_zone
15417,local_fare_zone
15443,local_fare_zone
15448,local_fare_zone
15462,local_fare_zone
15481,local_fare_zone
15489,local_fare_zone
15502,local_fare_zone
15509,local_fare_zone
15514,local_fare_zone
15517,local_fare_zone
15521,local_fare_zone
15524,local_fare_zone
15529,local_fare_zone
15532,local_fare_zone
15537,local_fare_zone
15540,local_fare_zone
15545,local_fare_zone
15548,local_fare_zone
15560,local_fare_zone
15568,local_fare_zone
15585,local_fare_zone
15589,local_fare_zone
15590,local_fare_zone
15591,local_fare_zone
15593,local_fare_zone
15604,local_fare_zone
15606,local_fare_zone
15614,local_fare_zone
15651,local_fare_zone
15705,local_fare_zone
15711,local_fare_zone
15720,local_fare_zone
15742,local_fare_zone
15746,local_fare_zone
15783,local_fare_zone
15828,local_fare_zone
15831,local_fare_zone
15837,local_fare_zone
15842,local_fare_zone
15861,local_fare_zone
15862,local_fare_zone
15892,local_fare_zone
15894,local_fare_zone
15897,local_fare_zone
15917,local_fare_zone
15924,local_fare_zone
15932,local_fare_zone
15935,local_fare_zone
15950,local_fare_zone
15952,local_fare_zone
15953,local_fare_zone
15954,local_fare_zone
16056,local_fare_zone
16128,local_fare_zone
16133,local_fare_zone
16191,local_fare_zone
16202,local_fare_zone
16207,local_fare_zone
16215,local_fare_zone
16220,local_fare_zone
16221,local_fare_zone
16254,local_fare_zone
16277,local_fare_zone
16323,local_fare_zone
16357,local_fare_zone
16393,local_fare_zone
16398,local_fare_zone
16400,local_fare_zone
16403,local_fare_zone
16404,local_fare_zone
16438,local_fare_zone
16450,local_fare_zone
16469,local_fare_zone
16473,local_fare_zone
16484,local_fare_zone
16493,local_fare_zone
16498,local_fare_zone
16519,local_fare_zone
16520,local_fare_zone
16530,local_fare_zone
16546,local_fare_zone
16564,local_fare_zone
16569,local_fare_zone
16578,local_fare_zone
16580,local_fare_zone
16583,local_fare_zone
16629,local_fare_zone
16660,local_fare_zone
16699,local_fare_zone
16709,local_fare_zone
16712,local_fare_zone
16717,local_fare_zone
16738,local_fare_zone
16756,local_fare_zone
16758,local_fare_zone
16772,local_fare_zone
16775,local_fare_zone
16812,local_fare_zone
16829,local_fare_zone
16857,local_fare_zone
16863,local_fare_zone
16865,local_fare_zone
16888,local_fare_zone
16923,local_fare_zone
16936,local_fare_zone
16950,local_fare_zone
16960,local_fare_zone
16966,local_fare_zone
17011,local_fare_zone
17024,local_fare_zone
17027,local_fare_zone
17037,local_fare_zone
17066,local_fare_zone
17089,local_fare_zone
17108,local_fare_zone
17120,local_fare_zone
17126,local_fare_zone
17128,local_fare_zone
17159,local_fare_zone
17309,local_fare_zone
17330,local_fare_zone
17347,local_fare_zone
17351,local_fare_zone
17355,local_fare_zone
17372,local_fare_zone
17387,local_fare_zone
17391,local_fare_zone
17394,local_fare_zone
17430,local_fare_zone
17443,local_fare_zone
17447,local_fare_zone
17480,local_fare_zone
17522,local_fare_zone
17542,local_fare_zone
17582,local_fare_zone
17621,local_fare_zone
17631,local_fare_zone
17636,local_fare_zone
17639,local_fare_zone
17678,local_fare_zone
17698,local_fare_zone
17701,local_fare_zone
17711,local_fare_zone
17712,local_fare_zone
17722,denver_bustang
17752,local_fare_zone
17756,local_fare_zone
17844,local_fare_zone
17871,local_fare_zone
17887,local_fare_zone
17909,local_fare_zone
17944,local_fare_zone
17957,local_fare_zone
17958,local_fare_zone
18018,local_fare_zone
18028,local_fare_zone
18046,local_fare_zone
18095,local_fare_zone
18327,local_fare_zone
18328,local_fare_zone
18339,local_fare_zone
18353,local_fare_zone
18355,local_fare_zone
18369,local_fare_zone
18391,local_fare_zone
18396,local_fare_zone
18610,local_fare_zone
18623,local_fare_zone
18653,local_fare_zone
18654,local_fare_zone
18691,local_fare_zone
18729,local_fare_zone
18740,local_fare_zone
18744,local_fare_zone
18798,local_fare_zone
18804,local_fare_zone
18807,local_fare_zone
18836,local_fare_zone
18876,local_fare_zone
18894,local_fare_zone
18935,local_fare_zone
19030,local_fare_zone
19040,local_fare_zone
19099,local_fare_zone
19127,local_fare_zone
19186,local_fare_zone
19255,local_fare_zone
19258,local_fare_zone
19283,local_fare_zone
19285,local_fare_zone
19298,local_fare_zone
19301,local_fare_zone
19314,local_fare_zone
19342,local_fare_zone
19369,local_fare_zone
19376,local_fare_zone
19410,local_fare_zone
19418,local_fare_zone
19492,local_fare_zone
19499,local_fare_zone
19500,local_fare_zone
19506,local_fare_zone
19565,local_fare_zone
19576,local_fare_zone
19577,local_fare_zone
19609,local_fare_zone
19620,local_fare_zone
19690,local_fare_zone
19723,local_fare_zone
19726,local_fare_zone
19732,denver_bustang
19807,local_fare_zone
19808,local_fare_zone
19819,local_fare_zone
19821,local_fare_zone
19822,local_fare_zone
19834,local_fare_zone
19866,local_fare_zone
19979,local_fare_zone
20002,local_fare_zone
20008,local_fare_zone
20009,local_fare_zone
20041,local_fare_zone
20082,local_fare_zone
20145,local_fare_zone
20265,local_fare_zone
20269,local_fare_zone
20309,local_fare_zone
20313,local_fare_zone
20315,local_fare_zone
20350,local_fare_zone
20359,local_fare_zone
20370,local_fare_zone
20442,local_fare_zone
20456,local_fare_zone
20463,local_fare_zone
20468,local_fare_zone
20471,local_fare_zone
20474,local_fare_zone
20538,local_fare_zone
20570,local_fare_zone
20637,local_fare_zone
20717,local_fare_zone
20777,local_fare_zone
20811,local_fare_zone
20813,local_fare_zone
20847,local_fare_zone
20850,local_fare_zone
20855,local_fare_zone
20879,local_fare_zone
21058,local_fare_zone
21063,local_fare_zone
21072,local_fare_zone
21079,local_fare_zone
21129,local_fare_zone
21130,local_fare_zone
21219,local_fare_zone
21224,local_fare_zone
21238,local_fare_zone
21246,local_fare_zone
21248,local_fare_zone
21249,local_fare_zone
21273,local_fare_zone
21279,local_fare_zone
21313,local_fare_zone
21314,local_fare_zone
21417,local_fare_zone
21437,local_fare_zone
21465,local_fare_zone
21520,local_fare_zone
21545,local_fare_zone
21638,local_fare_zone
21644,local_fare_zone
21645,local_fare_zone
21654,local_fare_zone
21656,local_fare_zone
21708,local_fare_zone
21746,local_fare_zone
21755,local_fare_zone
21871,local_fare_zone
21893,local_fare_zone
21899,local_fare_zone
21917,local_fare_zone
21921,local_fare_zone
21945,local_fare_zone
22004,local_fare_zone
22029,local_fare_zone
22045,local_fare_zone
22058,local_fare_zone
22110,local_fare_zone
22124,local_fare_zone
22128,local_fare_zone
22218,local_fare_zone
22232,local_fare_zone
22291,local_fare_zone
22314,local_fare_zone
22318,local_fare_zone
22343,local_fare_zone
22348,local_fare_zone
22349,local_fare_zone
22352,free_service
22354,free_service
22438,local_fare_zone
22530,local_fare_zone
22583,local_fare_zone
22604,local_fare_zone
22653,local_fare_zone
22675,local_fare_zone
22685,local_fare_zone
22701,local_fare_zone
22715,local_fare_zone
22730,local_fare_zone
22732,local_fare_zone
22826,local_fare_zone
22831,local_fare_zone
22836,local_fare_zone
22843,local_fare_zone
22875,local_fare_zone
22926,local_fare_zone
22936,local_fare_zone
22965,local_fare_zone
22967,local_fare_zone
22982,local_fare_zone
23005,local_fare_zone
23014,local_fare_zone
