"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id"
"107R","FR","115908134","R Line RidgeGate Station","1"," 107 21","1333951"
"107R","FR","115908152","R Line RidgeGate Station","1"," 107 24","1333951"
"101E","SA","115906473","E-Line Union Station","0"," 101 37","1333851"
"101E","SA","115906528","E-Line Union Station","0"," 101 38","1333851"
"101E","SA","115906584","E-Line Union Station","0"," 101 38","1333851"
"101T","SA","115906408","Train to I-25 & Broadway Station","0"," 101 61","1335227"
"101T","SA","115906438","Train to I-25 & Broadway Station","0"," 101 61","1335227"
"101T","SA","115906456","Train to I-25 & Broadway Station","0"," 101 63","1335227"
"101T","SA","115906448","Train to I-25 & Broadway Station","0"," 101 63","1335227"
"101T","SA","115906407","Train to I-25 & Broadway Station","0"," 101 64","1335227"
"101T","SA","115906437","Train to I-25 & Broadway Station","0"," 101 66","1335227"
"101T","SA","115906423","Train to I-25 & Broadway Station","0"," 101 66","1335227"
"101C","SA","115906561","C-Line Union Station","0"," 101 11","1333836"
"101C","SA","115906498","C-Line Union Station","0"," 101 11","1333836"
"101C","SA","115906577","C-Line Union Station","0"," 101 11","1333836"
"101C","SA","115906572","C-Line Union Station","0"," 101 13","1333836"
"101E","SA","115906468","E-Line Union Station","0"," 101 14","1333858"
"101C","SA","115906504","C-Line Union Station","0"," 101 14","1333836"
"101C","SA","115906512","C-Line Union Station","0"," 101 15","1333836"
"101E","SA","115906607","E-Line Union Station","0"," 101 34","1333851"
"101E","SA","115906597","E-Line Union Station","0"," 101 34","1333851"
"101E","SA","115906592","E-Line Union Station","0"," 101 34","1333851"
"101C","SA","115906517","C-Line Union Station","0"," 101 16","1333836"
"101E","SA","115906603","E-Line Union Station","0"," 101 32","1333851"
"101E","SA","115906614","E-Line Union Station","0"," 101 36","1333851"
"101E","SA","115906749","E-Line RidgeGate","1"," 101 37","1333873"
"101E","SA","115906672","E-Line RidgeGate","1"," 101 38","1333872"
"101E","SA","115906776","E-Line RidgeGate","1"," 101 38","1333873"
"101E","SA","115906862","E-Line Lincoln","1"," 101 60","1333869"
"101T","SA","115906855","T Line to Lincoln Station","1"," 101 60","1335228"
"101T","SA","115906848","T Line to Lincoln Station","1"," 101 60","1335228"
"101T","SA","115906819","T Line to Lincoln Station","1"," 101 61","1335228"
"101T","SA","115906814","T Line to Lincoln Station","1"," 101 61","1335228"
"101T","SA","115906807","T Line to Lincoln Station","1"," 101 60","1335228"
"101T","SA","115906832","T Line to Lincoln Station","1"," 101 61","1335228"
"101T","SA","115906825","T Line to Lincoln Station","1"," 101 61","1335228"
"101T","SA","115906796","T Line to Lincoln Station","1"," 101 63","1335228"
"101T","SA","115906854","T Line to Lincoln Station","1"," 101 65","1335228"
"101C","SA","115906701","C-Line to Mineral","1"," 101 11","1333867"
"101C","SA","115906695","C-Line to Mineral","1"," 101 11","1333867"
"101E","SA","115906769","E-Line RidgeGate","1"," 101 31","1333873"
"101E","SA","115906770","E-Line RidgeGate","1"," 101 34","1333873"
"101E","SA","115906753","E-Line RidgeGate","1"," 101 35","1333873"
"101C","SA","115906706","C-Line to Mineral","1"," 101 15","1333867"
"101E","SA","115906761","E-Line RidgeGate","1"," 101 32","1333873"
"101E","SA","115906754","E-Line RidgeGate","1"," 101 33","1333873"
"101E","SA","115906772","E-Line RidgeGate","1"," 101 35","1333873"
"101E","SA","115906762","E-Line RidgeGate","1"," 101 35","1333873"
"101E","SA","115906746","E-Line RidgeGate","1"," 101 36","1333873"
"101E","SA","115906763","E-Line RidgeGate","1"," 101 36","1333873"
"101E","SA","115906661","E-Line RidgeGate","1"," 107 21","1333872"
"101E","SA","115906865","E-Line RidgeGate","1"," 107 26","1333872"
"101E","SA","115906653","E-Line RidgeGate","1"," 101 31","1333873"
"101E","SU","115907056","E-Line Union Station","0"," 101 31","1333851"
"101E","SU","115906979","E-Line Union Station","0"," 101 32","1333851"
"101E","SU","115906972","E-Line Union Station","0"," 101 33","1333851"
"101E","SU","115907031","E-Line Union Station","0"," 101 34","1333851"
"101E","SU","115906980","E-Line Union Station","0"," 101 35","1333851"
"101E","SU","115907045","E-Line Union Station","0"," 101 35","1333851"
"101E","SU","115907036","E-Line Union Station","0"," 101 36","1333851"
"101T","SU","115906903","Train to I-25 & Broadway Station","0"," 101 60","1335227"
"101T","SU","115906877","Train to I-25 & Broadway Station","0"," 101 60","1335227"
"101T","SU","115907093","Train to I-25 & Broadway Station","0"," 101 60","1335227"
"101T","SU","115907083","Train to I-25 & Broadway Station","0"," 101 60","1335227"
"101T","SU","115906896","Train to I-25 & Broadway Station","0"," 101 61","1335227"
"101T","SU","115906905","Train to I-25 & Broadway Station","0"," 101 62","1335227"
"101T","SU","115906890","Train to I-25 & Broadway Station","0"," 101 65","1335227"
"101T","SU","115907092","Train to I-25 & Broadway Station","0"," 101 65","1335227"
"101C","SU","115906949","C-Line Union Station","0"," 101 11","1333836"
"101C","SU","115907020","C-Line Union Station","0"," 101 12","1333836"
"101C","SU","115907015","C-Line Union Station","0"," 101 13","1333836"
"101C","SU","115906941","C-Line Union Station","0"," 101 13","1333836"
"101C","SU","115906960","C-Line Union Station","0"," 101 14","1333836"
"101C","SU","115906968","C-Line Union Station","0"," 101 15","1333836"
"101C","SU","115907248","C-Line to Mineral","1"," 101 15","1333867"
"101C","SU","115907218","C-Line to Mineral","1"," 101 16","1333865"
"101C","SU","115907267","C-Line to Mineral","1"," 101 16","1333867"
"101E","SU","115907206","E-Line Lincoln","1"," 107 20","1333869"
"101E","SU","115907183","E-Line RidgeGate","1"," 107 26","1333872"
"101E","SU","115907182","E-Line RidgeGate","1"," 107 27","1333872"
"101E","SU","115907315","E-Line RidgeGate","1"," 101 31","1333873"
"101E","SU","115907217","E-Line RidgeGate","1"," 101 32","1333872"
"101E","SU","115907296","E-Line RidgeGate","1"," 101 33","1333873"
"101E","SU","115907292","E-Line RidgeGate","1"," 101 33","1333873"
"101E","SU","115907314","E-Line RidgeGate","1"," 101 33","1333873"
"101E","SU","115907309","E-Line RidgeGate","1"," 101 35","1333873"
"101E","SU","115907305","E-Line RidgeGate","1"," 101 36","1333873"
"101E","SU","115907300","E-Line RidgeGate","1"," 101 36","1333873"
"101E","SU","115907286","E-Line RidgeGate","1"," 101 37","1333873"
"101E","SU","115907285","E-Line RidgeGate","1"," 101 39","1333873"
"101T","SU","115907153","T Line to Lincoln Station","1"," 101 60","1335228"
"101T","SU","115907139","T Line to Lincoln Station","1"," 101 60","1335228"
"101T","SU","115907134","T Line to Lincoln Station","1"," 101 60","1335228"
"101T","SU","115907158","T Line to Lincoln Station","1"," 101 61","1335228"
"101T","SU","115907129","T Line to Lincoln Station","1"," 101 61","1335228"
"101T","SU","115907156","T Line to Lincoln Station","1"," 101 62","1335228"
"101T","SU","115907154","T Line to Lincoln Station","1"," 101 63","1335228"
"101T","SU","115907131","T Line to Lincoln Station","1"," 101 63","1335228"
"101E","SU","115907180","E-Line Lincoln","1"," 101 64","1333869"
"101T","SU","115907155","T Line to Lincoln Station","1"," 101 64","1335228"
"101T","SU","115907164","T Line to Lincoln Station","1"," 101 66","1335228"
"101C","SU","115907234","C-Line to Mineral","1"," 101 11","1333867"
"101C","SU","115907250","C-Line to Mineral","1"," 101 11","1333867"
"101C","SU","115907263","C-Line to Mineral","1"," 101 14","1333867"
"101T","MT","115905346","Train to I-25 & Broadway Station","0"," 101 66","1335227"
"101E","MT","115905420","E-Line Union Station","0"," 103 78","1333858"
"101C","MT","115905495","C-Line Union Station","0"," 101 16","1333836"
"101C","MT","115905428","C-Line Union Station","0"," 101 16","1333836"
"101E","MT","115905465","E-Line Union Station","0"," 101 32","1333851"
"101E","MT","115905459","E-Line Union Station","0"," 101 32","1333851"
"101E","MT","115905556","E-Line Union Station","0"," 101 33","1333851"
"101E","MT","115905541","E-Line Union Station","0"," 101 33","1333851"
"101E","MT","115905536","E-Line Union Station","0"," 101 33","1333851"
"101E","MT","115905467","E-Line Union Station","0"," 101 34","1333851"
"101E","MT","115905539","E-Line Union Station","0"," 101 34","1333851"
"101E","MT","115905534","E-Line Union Station","0"," 101 34","1333851"
"101E","MT","115905475","E-Line Union Station","0"," 101 36","1333858"
"101E","MT","115905461","E-Line Union Station","0"," 101 36","1333851"
"101E","MT","115905538","E-Line Union Station","0"," 101 36","1333851"
"101E","MT","115905555","E-Line Union Station","0"," 101 38","1333851"
"101T","MT","115905373","Train to I-25 & Broadway Station","0"," 101 60","1335227"
"101T","MT","115905352","Train to I-25 & Broadway Station","0"," 101 60","1335227"
"101T","MT","115905372","Train to I-25 & Broadway Station","0"," 101 61","1335227"
"101C","MT","115905444","C-Line Union Station","0"," 101 12","1333836"
"101T","MT","115905340","Train to I-25 & Broadway Station","0"," 101 62","1335227"
"101T","MT","115905336","Train to I-25 & Broadway Station","0"," 101 62","1335227"
"101C","MT","115905434","C-Line Union Station","0"," 101 13","1333836"
"101T","MT","115905375","Train to I-25 & Broadway Station","0"," 101 64","1335227"
"101T","MT","115905383","Train to I-25 & Broadway Station","0"," 101 65","1335227"
"101T","MT","115905374","Train to I-25 & Broadway Station","0"," 101 66","1335227"
"101C","MT","115905721","C-Line to Mineral","1"," 101 14","1333867"
"101C","MT","115905776","C-Line to Mineral","1"," 101 15","1333867"
"101C","MT","115905771","C-Line to Mineral","1"," 101 16","1333867"
"101C","MT","115905784","C-Line to Mineral","1"," 101 16","1333867"
"101E","MT","115905715","E-Line RidgeGate","1"," 107 27","1333872"
"101E","MT","115905628","E-Line RidgeGate","1"," 101 31","1333873"
"101E","MT","115905610","E-Line RidgeGate","1"," 101 31","1333873"
"101E","MT","115905754","E-Line RidgeGate","1"," 101 32","1333872"
"101E","MT","115905616","E-Line RidgeGate","1"," 101 32","1333873"
"101E","MT","115905602","E-Line RidgeGate","1"," 101 33","1333873"
"101E","MT","115905629","E-Line RidgeGate","1"," 101 33","1333873"
"101E","MT","115905618","E-Line RidgeGate","1"," 101 34","1333873"
"101E","MT","115905584","E-Line RidgeGate","1"," 101 35","1333873"
"101E","MT","115905631","E-Line RidgeGate","1"," 101 36","1333873"
"101E","MT","115905608","E-Line RidgeGate","1"," 101 36","1333873"
"101E","MT","115905592","E-Line RidgeGate","1"," 101 37","1333873"
"101E","MT","115905619","E-Line RidgeGate","1"," 101 37","1333873"
"101E","MT","115905626","E-Line RidgeGate","1"," 101 38","1333873"
"101E","MT","115905607","E-Line RidgeGate","1"," 101 38","1333873"
"101E","MT","115905600","E-Line RidgeGate","1"," 101 39","1333873"
"101T","MT","115905696","T Line to Lincoln Station","1"," 101 60","1335228"
"101C","MT","115905811","C-Line to Mineral","1"," 101 11","1333867"
"101T","MT","115905667","T Line to Lincoln Station","1"," 101 61","1335228"
"101T","MT","115905708","T Line to Lincoln Station","1"," 101 62","1335228"
"101C","MT","115905802","C-Line to Mineral","1"," 101 11","1333867"
"101C","MT","115905788","C-Line to Mineral","1"," 101 11","1333867"
"101C","MT","115905785","C-Line to Mineral","1"," 101 11","1333867"
"101C","MT","115905804","C-Line to Mineral","1"," 101 12","1333867"
"101T","MT","115905680","T Line to Lincoln Station","1"," 101 62","1335228"
"101C","MT","115905798","C-Line to Mineral","1"," 101 12","1333867"
"101C","MT","115905812","C-Line to Mineral","1"," 101 13","1333867"
"101C","MT","115905800","C-Line to Mineral","1"," 101 13","1333867"
"101T","MT","115905677","T Line to Lincoln Station","1"," 101 64","1335228"
"101T","MT","115905704","T Line to Lincoln Station","1"," 101 66","1335228"
"101T","MT","115905683","T Line to Lincoln Station","1"," 101 66","1335228"
"101C","FR","115905894","C-Line Union Station","0"," 101 13","1333836"
"101C","FR","115905910","C-Line Union Station","0"," 101 14","1333836"
"101E","FR","115906086","E-Line Union Station","0"," 101 15","1333858"
"101C","FR","115905912","C-Line Union Station","0"," 101 15","1333836"
"101C","FR","115905902","C-Line Union Station","0"," 101 16","1333836"
"101C","FR","115905975","C-Line Union Station","0"," 101 16","1333836"
"101E","FR","115905843","E-Line Union Station","0"," 101 31","1333851"
"101E","FR","115905929","E-Line Union Station","0"," 101 32","1333851"
"101E","FR","115905880","E-Line Union Station","0"," 101 34","1333851"
"101E","FR","115905863","E-Line Union Station","0"," 101 34","1333851"
"101E","FR","115905934","E-Line Union Station","0"," 101 33","1333851"
"101E","FR","115905845","E-Line Union Station","0"," 101 36","1333851"
"101E","FR","115905940","E-Line Union Station","0"," 101 37","1333851"
"101E","FR","115905848","E-Line Union Station","0"," 101 37","1333851"
"101E","FR","115905842","E-Line Union Station","0"," 101 38","1333851"
"101T","FR","115906067","Train to I-25 & Broadway Station","0"," 101 60","1335227"
"101T","FR","115906035","Train to I-25 & Broadway Station","0"," 101 60","1335227"
"101T","FR","115906066","Train to I-25 & Broadway Station","0"," 101 61","1335227"
"101T","FR","115906030","Train to I-25 & Broadway Station","0"," 101 62","1335227"
"101E","FR","115905932","E-Line Union Station","0"," 101 39","1333851"
"101T","FR","115906079","Train to I-25 & Broadway Station","0"," 101 62","1335227"
"101T","FR","115906065","Train to I-25 & Broadway Station","0"," 101 62","1335227"
"101T","FR","115906044","Train to I-25 & Broadway Station","0"," 101 62","1335227"
"101T","FR","115906056","Train to I-25 & Broadway Station","0"," 101 64","1335227"
"101T","FR","115906054","Train to I-25 & Broadway Station","0"," 101 65","1335227"
"101E","FR","115905980","E-Line Union Station","0"," 103 75","1333858"
"101C","FR","115905961","C-Line Union Station","0"," 101 11","1333836"
"101C","FR","115905895","C-Line Union Station","0"," 101 11","1333836"
"101C","FR","115905947","C-Line Union Station","0"," 101 12","1333836"
"101C","FR","115905953","C-Line Union Station","0"," 101 12","1333836"
"101C","FR","115905957","C-Line Union Station","0"," 101 13","1333836"
"101C","FR","115906281","C-Line to Mineral","1"," 101 13","1333867"
"101C","FR","115906280","C-Line to Mineral","1"," 101 15","1333867"
"101C","FR","115906286","C-Line to Mineral","1"," 101 16","1333867"
"101C","FR","115906236","C-Line to Mineral","1"," 101 16","1333867"
"101E","FR","115906129","E-Line RidgeGate","1"," 101 31","1333873"
"101E","FR","115906147","E-Line RidgeGate","1"," 101 31","1333873"
"101E","FR","115906152","E-Line RidgeGate","1"," 101 31","1333873"
"101E","FR","115906162","E-Line RidgeGate","1"," 101 31","1333873"
"101E","FR","115906126","E-Line RidgeGate","1"," 101 34","1333873"
"101E","FR","115906118","E-Line RidgeGate","1"," 107 24","1333872"
"101E","FR","115906146","E-Line RidgeGate","1"," 101 32","1333873"
"101E","FR","115906128","E-Line RidgeGate","1"," 101 33","1333873"
"101E","FR","115906142","E-Line RidgeGate","1"," 101 33","1333873"
"101E","FR","115906182","E-Line RidgeGate","1"," 101 35","1333873"
"101E","FR","115906131","E-Line RidgeGate","1"," 101 36","1333873"
"101E","FR","115906125","E-Line RidgeGate","1"," 101 37","1333873"
"101E","FR","115906145","E-Line RidgeGate","1"," 101 38","1333873"
"101E","FR","115906150","E-Line RidgeGate","1"," 101 38","1333873"
"101T","FR","115906333","T Line to Lincoln Station","1"," 101 60","1335228"
"101T","FR","115906320","T Line to Lincoln Station","1"," 101 60","1335228"
"101T","FR","115906344","T Line to Lincoln Station","1"," 101 63","1335228"
"101T","FR","115906328","T Line to Lincoln Station","1"," 101 66","1335228"
"101T","FR","115906361","T Line to Lincoln Station","1"," 101 60","1335228"
"101T","FR","115906339","T Line to Lincoln Station","1"," 101 61","1335228"
"101T","FR","115906325","T Line to Lincoln Station","1"," 101 61","1335228"
"101T","FR","115906319","T Line to Lincoln Station","1"," 101 62","1335228"
"101E","FR","115906370","E-Line Lincoln","1"," 101 64","1333869"
"101C","FR","115906187","C-Line to Mineral","1"," 101 11","1333867"
"101C","FR","115906196","C-Line to Mineral","1"," 101 11","1333867"
"101C","FR","115906208","C-Line to Mineral","1"," 101 11","1333867"
"101C","FR","115906188","C-Line to Mineral","1"," 101 12","1333867"
"101C","FR","115906203","C-Line to Mineral","1"," 101 12","1333867"
"101C","FR","115906206","C-Line to Mineral","1"," 101 12","1333867"
"101C","FR","115906189","C-Line to Mineral","1"," 101 13","1333867"
"103W","SA","115907701","W-Line Union Station","0"," 103 74","1333913"
"103W","SA","115907694","W-Line Union Station","0"," 103 74","1333912"
"103W","SA","115907718","W-Line Union Station","0"," 103 75","1333912"
"103W","SA","115907677","W-Line Union Station","0"," 103 76","1333913"
"103W","SA","115907688","W-Line Union Station","0"," 103 77","1333912"
"103W","SA","115907673","W-Line Union Station","0"," 103 78","1333913"
"103W","SA","115907705","W-Line Union Station","0"," 103 72","1333913"
"103W","SA","115907756","W-Line Jeffco","1"," 103 73","1333922"
"103W","SA","115907792","W-Line Jeffco","1"," 103 73","1333922"
"103W","SA","115907801","W-Line Jeffco","1"," 103 76","1333922"
"103W","SA","115907754","W-Line Federal Ctr","1"," 103 77","1333921"
"103W","SA","115907752","W-Line Federal Ctr","1"," 103 78","1333921"
"103W","SA","115907747","W-Line Jeffco","1"," 103 78","1333922"
"103W","SA","115907787","W-Line Federal Ctr","1"," 103 78","1333921"
"103W","SA","115907775","W-Line Jeffco","1"," 103 78","1333922"
"103W","SA","115907799","W-Line Federal Ctr","1"," 103 72","1333921"
"103W","SA","115907767","W-Line Jeffco","1"," 103 73","1333922"
"103W","SU","115907851","W-Line Union Station","0"," 103 75","1333913"
"103W","SU","115907828","W-Line Union Station","0"," 103 77","1333912"
"103W","SU","115907842","W-Line Union Station","0"," 103 78","1333912"
"103W","SU","115907818","W-Line Union Station","0"," 103 71","1333912"
"103W","SU","115907863","W-Line Union Station","0"," 103 73","1333913"
"103W","SU","115907860","W-Line Union Station","0"," 103 74","1333913"
"103W","SU","115907817","W-Line Union Station","0"," 103 74","1333913"
"103W","SU","115907809","W-Line Union Station","0"," 103 74","1333913"
"103W","SU","115907873","W-Line Jeffco","1"," 103 76","1333922"
"103W","SU","115907895","W-Line Jeffco","1"," 103 78","1333922"
"103W","SU","115907915","W-Line Federal Ctr","1"," 103 78","1333921"
"103W","SU","115907904","W-Line Jeffco","1"," 103 71","1333922"
"103W","SU","115907886","W-Line Jeffco","1"," 103 75","1333922"
"103W","MT","115907437","W-Line Union Station","0"," 103 71","1333913"
"103W","MT","115907424","W-Line Union Station","0"," 103 71","1333913"
"103W","MT","115907426","W-Line Union Station","0"," 103 72","1333913"
"103W","MT","115907413","W-Line Union Station","0"," 103 73","1333913"
"103W","MT","115907387","W-Line Union Station","0"," 103 74","1333913"
"103W","MT","115907390","W-Line Union Station","0"," 103 77","1333913"
"103W","MT","115907478","W-Line Jeffco","1"," 103 71","1333922"
"103W","MT","115907502","W-Line Jeffco","1"," 103 71","1333922"
"103W","MT","115907452","W-Line Jeffco","1"," 103 73","1333922"
"103W","MT","115907457","W-Line Jeffco","1"," 103 75","1333922"
"103W","MT","115907520","W-Line Jeffco","1"," 103 75","1333922"
"103W","MT","115907477","W-Line Jeffco","1"," 103 78","1333922"
"103W","FR","115907593","W-Line Union Station","0"," 103 75","1333913"
"103W","FR","115907576","W-Line Union Station","0"," 103 75","1333913"
"103W","FR","115907539","W-Line Union Station","0"," 103 74","1333913"
"103W","FR","115907527","W-Line Union Station","0"," 103 74","1333913"
"103W","FR","115907558","W-Line Union Station","0"," 103 76","1333913"
"103W","FR","115907530","W-Line Union Station","0"," 103 76","1333913"
"103W","FR","115907544","W-Line Union Station","0"," 103 76","1333913"
"103W","FR","115907582","W-Line Union Station","0"," 103 77","1333913"
"103W","FR","115907561","W-Line Union Station","0"," 103 77","1333913"
"103W","FR","115907646","W-Line Jeffco","1"," 103 71","1333922"
"103W","FR","115907654","W-Line Jeffco","1"," 103 71","1333922"
"103W","FR","115907625","W-Line Jeffco","1"," 103 71","1333922"
"103W","FR","115907628","W-Line Jeffco","1"," 103 71","1333922"
"103W","FR","115907619","W-Line Jeffco","1"," 103 72","1333922"
"103W","FR","115907600","W-Line Jeffco","1"," 103 75","1333922"
"103W","FR","115907604","W-Line Jeffco","1"," 103 78","1333922"
"103W","FR","115907660","W-Line Jeffco","1"," 103 74","1333922"
"103W","FR","115907629","W-Line Jeffco","1"," 103 76","1333922"
"107R","SA","115908229","R Line Peoria Station","0"," 107 28","1333943"
"107R","SA","115908249","R Line Peoria Station","0"," 107 28","1333943"
"107R","SA","115908228","R Line Peoria Station","0"," 107 29","1333943"
"107R","SA","115908239","R Line Peoria Station","0"," 107 20","1333946"
"107R","SA","115908235","R Line Peoria Station","0"," 107 20","1333943"
"107R","SA","115908242","R Line Peoria Station","0"," 107 21","1333943"
"107R","SA","115908203","R Line Peoria Station","0"," 107 23","1333943"
"107R","SA","115908232","R Line Peoria Station","0"," 107 24","1333943"
"107R","SA","115908236","R Line Peoria Station","0"," 107 25","1333943"
"107R","SA","115908261","R Line RidgeGate Station","1"," 107 27","1333951"
"107R","SA","115908286","R Line RidgeGate Station","1"," 107 29","1333951"
"107R","SA","115908277","R Line RidgeGate Station","1"," 107 29","1333951"
"107R","SA","115908272","R Line RidgeGate Station","1"," 107 20","1333951"
"107R","SA","115908260","R Line RidgeGate Station","1"," 107 21","1333951"
"107R","SA","115908269","R Line RidgeGate Station","1"," 107 22","1333951"
"107R","SA","115908285","R Line RidgeGate Station","1"," 107 24","1333951"
"107R","SA","115908308","R Line RidgeGate Station","1"," 107 25","1333951"
"107R","SA","115908294","R Line RidgeGate Station","1"," 107 25","1333951"
"107R","SU","115908328","R Line Peoria Station","0"," 107 21","1333943"
"107R","SU","115908331","R Line Peoria Station","0"," 107 23","1333943"
"107R","SU","115908361","R Line Peoria Station","0"," 107 23","1333943"
"107R","SU","115908339","R Line Peoria Station","0"," 107 24","1333943"
"107R","SU","115908362","R Line Peoria Station","0"," 107 24","1333943"
"107R","SU","115908407","R Line RidgeGate Station","1"," 107 20","1333951"
"107R","SU","115908393","R Line RidgeGate Station","1"," 107 22","1333951"
"107R","SU","115908377","R Line RidgeGate Station","1"," 107 23","1333951"
"107R","SU","115908376","R Line RidgeGate Station","1"," 107 26","1333951"
"107R","SU","115908404","R Line RidgeGate Station","1"," 107 29","1333951"
"107R","MT","115907951","R Line Peoria Station","0"," 107 20","1333943"
"107R","MT","115907936","R Line Peoria Station","0"," 107 21","1333943"
"107R","MT","115907987","R Line Peoria Station","0"," 107 22","1333943"
"107R","MT","115907935","R Line Peoria Station","0"," 107 22","1333943"
"107R","MT","115907982","R Line Peoria Station","0"," 107 23","1333943"
"107R","MT","115907957","R Line Peoria Station","0"," 107 27","1333943"
"107R","MT","115907979","R Line Peoria Station","0"," 107 28","1333943"
"107R","MT","115907964","R Line Peoria Station","0"," 107 28","1333943"
"107R","MT","115908057","R Line RidgeGate Station","1"," 107 20","1333951"
"107R","MT","115908052","R Line RidgeGate Station","1"," 107 21","1333951"
"107R","MT","115908031","R Line RidgeGate Station","1"," 107 21","1333951"
"107R","MT","115908028","R Line RidgeGate Station","1"," 107 22","1333951"
"107R","MT","115908010","R Line RidgeGate Station","1"," 107 23","1333951"
"107R","MT","115908005","R Line RidgeGate Station","1"," 107 23","1333951"
"107R","MT","115908047","R Line RidgeGate Station","1"," 107 23","1333951"
"107R","MT","115908025","R Line RidgeGate Station","1"," 107 24","1333951"
"107R","MT","115908044","R Line RidgeGate Station","1"," 107 25","1333951"
"107R","MT","115908009","R Line RidgeGate Station","1"," 107 26","1333951"
"107R","MT","115908003","R Line RidgeGate Station","1"," 107 27","1333951"
"107R","MT","115908006","R Line RidgeGate Station","1"," 107 29","1333951"
"107R","FR","115908126","R Line Peoria Station","0"," 107 23","1333943"
"107R","FR","115908116","R Line Peoria Station","0"," 107 23","1333943"
"107R","FR","115908106","R Line Peoria Station","0"," 107 23","1333943"
"107R","FR","115908070","R Line Peoria Station","0"," 107 23","1333943"
"107R","FR","115908105","R Line Peoria Station","0"," 107 26","1333943"
"107R","FR","115908119","R Line Peoria Station","0"," 107 27","1333943"
"107R","FR","115908118","R Line Peoria Station","0"," 107 28","1333943"
"107R","FR","115908095","R Line Peoria Station","0"," 107 20","1333943"
"107R","FR","115908081","R Line Peoria Station","0"," 107 21","1333943"
"107R","FR","115908069","R Line Peoria Station","0"," 107 25","1333943"
"107R","FR","115908151","R Line RidgeGate Station","1"," 107 22","1333951"
"107R","FR","115908173","R Line RidgeGate Station","1"," 107 23","1333951"
"107R","FR","115908181","R Line RidgeGate Station","1"," 107 27","1333951"
"107R","FR","115908133","R Line RidgeGate Station","1"," 107 20","1333951"
"107R","FR","115908129","R Line RidgeGate Station","1"," 107 25","1333951"
"101E","SA","115906583","E-Line Union Station","0"," 101 37","1333851"
"101E","SA","115906612","E-Line Union Station","0"," 101 37","1333851"
"101E","SA","115906453","E-Line Union Station","0"," 101 39","1333858"
"101E","SA","115906472","E-Line Union Station","0"," 101 39","1333851"
"101T","SA","115906440","Train to I-25 & Broadway Station","0"," 101 60","1335227"
"101T","SA","115906422","Train to I-25 & Broadway Station","0"," 101 62","1335227"
"101T","SA","115906426","Train to I-25 & Broadway Station","0"," 101 60","1335227"
"101T","SA","115906427","Train to I-25 & Broadway Station","0"," 101 63","1335227"
"101T","SA","115906425","Train to I-25 & Broadway Station","0"," 101 65","1335227"
"101E","SA","115906491","E-Line Union Station","0"," 103 75","1333858"
"101E","SA","115906493","E-Line Union Station","0"," 103 77","1333858"
"101C","SA","115906567","C-Line Union Station","0"," 101 11","1333836"
"101C","SA","115906557","C-Line Union Station","0"," 101 12","1333836"
"101C","SA","115906554","C-Line Union Station","0"," 101 12","1333836"
"101C","SA","115906548","C-Line Union Station","0"," 101 12","1333836"
"101C","SA","115906521","C-Line Union Station","0"," 101 15","1333836"
"101E","SA","115906530","E-Line Union Station","0"," 101 31","1333851"
"101E","SA","115906615","E-Line Union Station","0"," 101 31","1333851"
"101E","SA","115906538","E-Line Union Station","0"," 101 35","1333858"
"101E","SA","115906533","E-Line Union Station","0"," 101 35","1333851"
"101E","SA","115906617","E-Line Union Station","0"," 101 35","1333851"
"101C","SA","115906562","C-Line Union Station","0"," 101 13","1333836"
"101C","SA","115906500","C-Line Union Station","0"," 101 13","1333836"
"101C","SA","115906520","C-Line Union Station","0"," 101 16","1333836"
"101C","SA","115906508","C-Line Union Station","0"," 101 16","1333836"
"101E","SA","115906610","E-Line Union Station","0"," 101 33","1333851"
"101E","SA","115906771","E-Line RidgeGate","1"," 101 38","1333873"
"101E","SA","115906748","E-Line RidgeGate","1"," 101 39","1333873"
"101T","SA","115906834","T Line to Lincoln Station","1"," 101 60","1335228"
"101T","SA","115906815","T Line to Lincoln Station","1"," 101 60","1335228"
"101T","SA","115906853","T Line to Lincoln Station","1"," 101 61","1335228"
"101T","SA","115906846","T Line to Lincoln Station","1"," 101 61","1335228"
"101T","SA","115906836","T Line to Lincoln Station","1"," 101 64","1335228"
"101T","SA","115906805","T Line to Lincoln Station","1"," 101 64","1335228"
"101C","SA","115906726","C-Line to Mineral","1"," 101 15","1333867"
"101E","SA","115906751","E-Line RidgeGate","1"," 101 31","1333873"
"101E","SA","115906782","E-Line RidgeGate","1"," 101 31","1333873"
"101C","SA","115906693","C-Line to Mineral","1"," 101 13","1333867"
"101C","SA","115906666","C-Line to Mineral","1"," 101 13","1333867"
"101C","SA","115906647","C-Line to Mineral","1"," 101 15","1333867"
"101C","SA","115906716","C-Line to Mineral","1"," 101 16","1333867"
"101E","SA","115906662","E-Line Lincoln","1"," 107 20","1333869"
"101E","SA","115906766","E-Line RidgeGate","1"," 101 32","1333873"
"101E","SA","115906750","E-Line RidgeGate","1"," 101 33","1333873"
"101E","SA","115906781","E-Line RidgeGate","1"," 101 35","1333873"
"101C","SU","115906955","C-Line Union Station","0"," 101 16","1333836"
"101E","SU","115906978","E-Line Union Station","0"," 101 34","1333851"
"101E","SU","115906985","E-Line Union Station","0"," 101 35","1333858"
"101E","SU","115907058","E-Line Union Station","0"," 101 35","1333851"
